term_index,job_id,batch_index,circuit_index_in_job,pauli_label_qiskit_order,pauli_label_circuit_order,coefficient_real,shots,ideal_expectation_value,measured_expectation_value,expectation_error,ideal_contribution,measured_contribution,contribution_error,abs_expectation_error,abs_contribution_error,counts_json
1019,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,19,XZZIYYZIZYY,YYZIZYYIZZX,-0.00048828124999999913,10,0.9999999999999999,0.0,-0.9999999999999999,-0.0004882812499999991,-0.0,0.0004882812499999991,0.9999999999999999,0.0004882812499999991,"{""00001010110"": 1, ""00001101011"": 1, ""00101000000"": 1, ""01000110110"": 1, ""11010001000"": 1, ""11010100011"": 1, ""11011100011"": 1, ""11101011101"": 1, ""11110110101"": 2}"
1020,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,20,XZZIYYZZXIX,XIXZZYYIZZX,-0.00048828124999999913,10,0.9999999999999999,0.2,-0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00000000111"": 1, ""00001110000"": 1, ""00011001011"": 1, ""11000000000"": 1, ""11000110000"": 1, ""11010011011"": 1, ""11011011100"": 1, ""11100101100"": 1, ""11101110111"": 1, ""11111000001"": 1}"
1021,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,21,XZZIYYZZXZI,IZXZZYYIZZX,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00000101100"": 1, ""00001101011"": 1, ""00010010111"": 1, ""00010110000"": 1, ""00101001011"": 1, ""00111110001"": 1, ""01111001100"": 1, ""11011010000"": 1, ""11110011011"": 1, ""11111110110"": 1}"
1022,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,22,XZZIYYZZYXY,YXYZZYYIZZX,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00010110011"": 1, ""00011011101"": 1, ""00100010110"": 1, ""10010000111"": 1, ""11010000111"": 1, ""11011010001"": 1, ""11011100001"": 1, ""11101110111"": 1, ""11110101110"": 1, ""11111110111"": 1}"
1023,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,23,XZZIYYZZYYZ,ZYYZZYYIZZX,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00001100110"": 1, ""00001101100"": 1, ""00100010001"": 1, ""00100011100"": 1, ""00101001010"": 1, ""00110011100"": 1, ""11000001111"": 1, ""11001100000"": 1, ""11100010000"": 1, ""11111101010"": 1}"
1024,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,24,YXIYXIXIXIX,XIXIXIXYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""01000000111"": 1, ""01110101111"": 1, ""01110110111"": 1, ""10000011100"": 1, ""10001110000"": 1, ""10111011011"": 1, ""11010011100"": 1, ""11100110000"": 2, ""11111000000"": 1}"
1025,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,25,YXIYXIXIXZI,IZXIXIXYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00010011011"": 1, ""01100101011"": 1, ""01110010000"": 1, ""01110110000"": 1, ""01110110110"": 1, ""10000011100"": 1, ""10001101101"": 1, ""10110110001"": 1, ""10111000011"": 1, ""10111010001"": 1}"
1026,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,26,YXIYXIXIYXY,YXYIXIXYIXY,-0.00048828124999999913,10,0.9999999999999999,-0.2,-1.2,-0.0004882812499999991,9.765624999999983e-05,0.0005859374999999989,1.2,0.0005859374999999989,"{""00000011000"": 1, ""00010000010"": 1, ""00101000010"": 1, ""01101000001"": 1, ""01110101110"": 1, ""01111101110"": 1, ""10001011101"": 1, ""11100101000"": 1, ""11100101100"": 1, ""11101110001"": 1}"
1027,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,27,YXIYXIXIYYZ,ZYYIXIXYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.2,0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00000010010"": 1, ""00011000101"": 1, ""00100101001"": 1, ""01111011001"": 1, ""10000000000"": 1, ""10001101010"": 1, ""10001110110"": 1, ""10111000000"": 1, ""11011101101"": 2}"
1028,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,28,YXIYXIXZIII,IIIZXIXYIXY,0.00048828124999999913,10,-0.9999999999999999,0.0,0.9999999999999999,-0.0004882812499999991,0.0,0.0004882812499999991,0.9999999999999999,0.0004882812499999991,"{""00010010100"": 1, ""01000000101"": 1, ""01000000110"": 1, ""01111000011"": 1, ""10001011010"": 1, ""10001101100"": 1, ""11001110000"": 1, ""11011110110"": 1, ""11101110001"": 1, ""11110010011"": 1}"
1029,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,29,YXIYXIXZIZX,XZIZXIXYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00111000111"": 1, ""01000011111"": 1, ""01001101011"": 1, ""01001110100"": 1, ""01111100000"": 1, ""10000001011"": 1, ""10111011011"": 1, ""11010000011"": 1, ""11100110111"": 2}"
1030,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,30,YXIYXIXZZXZ,ZXZZXIXYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00011101000"": 1, ""00100101011"": 1, ""01001101110"": 1, ""01111011110"": 1, ""10000000011"": 1, ""10001110011"": 1, ""10110110011"": 1, ""11001101110"": 1, ""11010010110"": 1, ""11101000101"": 1}"
1031,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,31,YXIYXIXZZYY,YYZZXIXYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00101000011"": 1, ""00101001000"": 1, ""00101011101"": 1, ""01000011110"": 1, ""01001101101"": 1, ""10000101101"": 1, ""10001110110"": 1, ""11010000011"": 1, ""11010000101"": 1, ""11011110011"": 1}"
1032,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,32,YXIYXIYXXXY,YXXXYIXYIXY,-0.00048828124999999913,10,0.9999999999999999,0.2,-0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00010000011"": 1, ""00100101010"": 1, ""01001111011"": 1, ""10000010101"": 1, ""10101010000"": 1, ""10101011010"": 1, ""10110100000"": 1, ""10110110111"": 1, ""10111011010"": 1, ""11101100000"": 1}"
1033,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,33,YXIYXIYXXYZ,ZYXXYIXYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.2,0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00010001000"": 1, ""00010010101"": 1, ""00010101001"": 1, ""00100111001"": 1, ""01111001001"": 1, ""01111010100"": 1, ""10111011010"": 1, ""11010001100"": 1, ""11011111101"": 1, ""11101011101"": 1}"
1034,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,34,YXIYXIYXYIX,XIYXYIXYIXY,-0.00048828124999999913,10,0.9999999999999999,0.2,-0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00101000011"": 1, ""00101110011"": 1, ""01000000011"": 1, ""01000011011"": 1, ""01001110011"": 1, ""01111000000"": 1, ""10000101011"": 1, ""11000000100"": 1, ""11010001111"": 1, ""11011101011"": 1}"
1035,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,35,YXIYXIYXYZI,IZYXYIXYIXY,-0.00048828124999999913,10,0.9999999999999999,-0.6,-1.5999999999999999,-0.0004882812499999991,0.00029296874999999945,0.0007812499999999985,1.5999999999999999,0.0007812499999999985,"{""00101000110"": 1, ""01000011000"": 1, ""01111011010"": 1, ""01111111001"": 1, ""10000010110"": 1, ""10001100010"": 1, ""10011101101"": 1, ""10110110111"": 1, ""11010100111"": 1, ""11100100100"": 1}"
1036,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,36,YXIYXIYYIXZ,ZXIYYIXYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00010010110"": 1, ""00100110000"": 1, ""01001101011"": 1, ""01011000011"": 1, ""10001010000"": 1, ""10001110011"": 1, ""10001111110"": 1, ""10111011000"": 1, ""11001001101"": 1, ""11010100101"": 1}"
1037,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,37,YXIYXIYYIYY,YYIYYIXYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00010001101"": 1, ""00010010110"": 1, ""01001110011"": 2, ""10001111110"": 1, ""10101110000"": 1, ""10110110000"": 1, ""10111001101"": 1, ""11100101101"": 1, ""11100110011"": 1}"
1038,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,38,YXIYXIYYZII,IIZYYIXYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.2,0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00111000001"": 1, ""01000000010"": 1, ""01000001101"": 1, ""01110001111"": 1, ""10000000000"": 1, ""10000001101"": 1, ""10100011010"": 1, ""10111010010"": 1, ""10111101010"": 1, ""11101000001"": 1}"
1039,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,39,YXIYXIYYZZX,XZZYYIXYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00001110000"": 1, ""00101001111"": 1, ""00101011011"": 1, ""01000000000"": 1, ""10111011000"": 1, ""11000010000"": 1, ""11010011001"": 1, ""11011100100"": 1, ""11011101000"": 1, ""11101000011"": 1}"
1040,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,40,YXIYXZIIIII,IIIIIZXYIXY,0.00048828124999999913,10,-0.9999999999999999,-1.0,-1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00010000100"": 1, ""00010001001"": 1, ""00100110001"": 1, ""10000000000"": 1, ""10110100111"": 1, ""10110101110"": 1, ""10111000110"": 1, ""10111010011"": 1, ""11100101000"": 1, ""11101000100"": 1}"
1041,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,41,YXIYXZIIIZX,XZIIIZXYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00101000000"": 1, ""00101000011"": 1, ""00101100000"": 1, ""01000001111"": 2, ""01001111000"": 1, ""01101011011"": 1, ""10001110011"": 1, ""10110101111"": 1, ""11101011011"": 1}"
1042,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,42,YXIYXZIIZXZ,ZXZIIZXYIXY,0.00048828124999999913,10,-0.9999999999999999,0.2,1.2,-0.0004882812499999991,9.765624999999983e-05,0.0005859374999999989,1.2,0.0005859374999999989,"{""00100001110"": 1, ""01101010101"": 1, ""01110110101"": 1, ""10000111110"": 1, ""10111000011"": 1, ""10111100110"": 1, ""11010001110"": 1, ""11010011110"": 1, ""11101101101"": 1, ""11111010101"": 1}"
1043,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,43,YXIYXZIIZYY,YYZIIZXYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00010011101"": 1, ""00110000101"": 1, ""00110110110"": 1, ""10001100011"": 1, ""10110110110"": 1, ""11000000101"": 1, ""11001110101"": 1, ""11010000011"": 1, ""11100111011"": 1, ""11100111101"": 1}"
1044,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,44,YXIYXZIZXIX,XIXZIZXYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00000001011"": 1, ""00010010000"": 1, ""01001000000"": 1, ""10000010111"": 1, ""10000011011"": 1, ""10001101011"": 1, ""10110101011"": 1, ""11011010000"": 1, ""11101001011"": 1, ""11101011011"": 1}"
1045,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,45,YXIYXZIZXZI,IZXZIZXYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00011100100"": 1, ""01110100111"": 1, ""01111000000"": 1, ""10001101011"": 1, ""10110110110"": 1, ""10111011010"": 1, ""11000101101"": 1, ""11100001100"": 1, ""11100101011"": 1, ""11101000110"": 1}"
1046,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,46,YXIYXZIZYXY,YXYZIZXYIXY,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00100100001"": 1, ""00100101101"": 1, ""00101001101"": 1, ""01001100010"": 1, ""01110110000"": 1, ""01110110111"": 1, ""01110111110"": 1, ""11010011011"": 1, ""11011100001"": 1, ""11100100111"": 1}"
1047,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,47,YXIYXZIZYYZ,ZYYZIZXYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00100010110"": 1, ""00101000011"": 1, ""00110101111"": 1, ""01110101100"": 1, ""01110111010"": 1, ""10111001010"": 1, ""11010000011"": 1, ""11011100000"": 1, ""11011110001"": 1, ""11101000011"": 1}"
1048,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,48,YXIYXZZXIXZ,ZXIXZZXYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00010000011"": 1, ""00011001110"": 1, ""00110100000"": 1, ""01001111011"": 1, ""01011111000"": 1, ""10001100011"": 1, ""10001101110"": 1, ""11001111101"": 1, ""11010010110"": 1, ""11100101110"": 1}"
1049,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,49,YXIYXZZXIYY,YYIXZZXYIXY,0.00048828124999999913,10,-0.9999999999999999,0.0,0.9999999999999999,-0.0004882812499999991,0.0,0.0004882812499999991,0.9999999999999999,0.0004882812499999991,"{""00000010110"": 1, ""00010101110"": 1, ""00101001101"": 1, ""00101001110"": 1, ""00110101101"": 1, ""01001001101"": 1, ""01011100000"": 1, ""01111000000"": 1, ""10110101010"": 1, ""11100111000"": 1}"
1050,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,50,YXIYXZZXZII,IIZXZZXYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00011100000"": 1, ""00101011001"": 1, ""00111011000"": 1, ""10000000011"": 1, ""10000011000"": 1, ""10001110110"": 1, ""10110100000"": 1, ""10110110111"": 1, ""10111000101"": 1, ""11010110111"": 1}"
1051,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,51,YXIYXZZXZZX,XZZXZZXYIXY,0.00048828124999999913,10,-0.9999999999999999,0.2,1.2,-0.0004882812499999991,9.765624999999983e-05,0.0005859374999999989,1.2,0.0005859374999999989,"{""00101001100"": 1, ""00111001100"": 1, ""01000000000"": 1, ""01001010100"": 1, ""01100111011"": 1, ""10000011000"": 1, ""10100101111"": 1, ""10110101100"": 1, ""11010001000"": 1, ""11011001111"": 1}"
1052,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,52,YXIYXZZYXXY,YXXYZZXYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00100100011"": 1, ""00101011011"": 1, ""01001101100"": 1, ""01001111100"": 1, ""01110100000"": 1, ""10010000101"": 1, ""10111011011"": 1, ""11011111000"": 1, ""11100111000"": 1, ""11101011000"": 1}"
1053,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,53,YXIYXZZYXYZ,ZYXYZZXYIXY,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00011101011"": 1, ""00101001101"": 1, ""00101001110"": 1, ""01111011100"": 1, ""10001101011"": 1, ""10010101000"": 1, ""10101011000"": 1, ""10111010100"": 1, ""11010001110"": 1, ""11101011111"": 1}"
1054,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,54,YXIYXZZYYIX,XIYYZZXYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""01000010100"": 1, ""01111011000"": 1, ""10001111000"": 1, ""10010010011"": 1, ""10110101011"": 1, ""11011010011"": 1, ""11011101100"": 1, ""11011111000"": 1, ""11101001100"": 1, ""11101111000"": 1}"
1055,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,55,YXIYXZZYYZI,IZYYZZXYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00010000101"": 1, ""00010001100"": 1, ""00010011001"": 1, ""00011100110"": 1, ""01110100001"": 1, ""10000010011"": 1, ""10001110100"": 1, ""10111001011"": 1, ""11101011000"": 1, ""11101011001"": 1}"
1056,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,56,YXIYYXXXXXY,YXXXXXYYIXY,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00100101000"": 1, ""00100111001"": 1, ""01001010110"": 1, ""01100101101"": 1, ""01111111001"": 1, ""10111100110"": 1, ""11011010010"": 1, ""11100011101"": 1, ""11100101110"": 1, ""11101110111"": 1}"
1057,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,57,YXIYYXXXXYZ,ZYXXXXYYIXY,0.00048828124999999913,10,-0.9999999999999999,0.0,0.9999999999999999,-0.0004882812499999991,0.0,0.0004882812499999991,0.9999999999999999,0.0004882812499999991,"{""00010001000"": 1, ""00010011101"": 1, ""01000001100"": 1, ""10000001111"": 1, ""10010110011"": 1, ""10111110111"": 1, ""11011100110"": 1, ""11100000000"": 1, ""11101010000"": 1, ""11101100001"": 1}"
1058,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,58,YXIYYXXXYIX,XIYXXXYYIXY,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00011001100"": 1, ""00011011000"": 1, ""01000000000"": 1, ""01110010100"": 1, ""10000100100"": 1, ""10110101111"": 1, ""11010101100"": 1, ""11011111111"": 1, ""11101011011"": 1, ""11101101100"": 1}"
1059,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,59,YXIYYXXXYZI,IZYXXXYYIXY,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00100111100"": 1, ""01001001101"": 1, ""01001101111"": 1, ""01001111010"": 1, ""01111101011"": 1, ""10000111010"": 1, ""10110001100"": 1, ""11000011100"": 1, ""11010010110"": 1, ""11101000000"": 1}"
1060,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,60,YXIYYXXYIXZ,ZXIYXXYYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.2,0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00011011101"": 1, ""01110010000"": 1, ""10000000011"": 1, ""10001000110"": 1, ""10110011011"": 1, ""10110100000"": 1, ""11010000101"": 1, ""11010111101"": 1, ""11101001011"": 1, ""11111000011"": 1}"
1061,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,61,YXIYYXXYIYY,YYIYXXYYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00001010011"": 1, ""01000101000"": 1, ""01001000101"": 2, ""01110101011"": 1, ""10000001101"": 1, ""10101100101"": 1, ""10110100011"": 1, ""10110101101"": 1, ""11010111101"": 1}"
1062,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,62,YXIYYXXYZII,IIZYXXYYIXY,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00010110001"": 1, ""00010111100"": 1, ""00011010001"": 1, ""00100101101"": 1, ""00111011001"": 1, ""01001010001"": 1, ""01001011101"": 1, ""10101111111"": 1, ""10110011010"": 1, ""11101111100"": 1}"
1063,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,63,YXIYYXXYZZX,XZZYXXYYIXY,0.00048828124999999913,10,-0.9999999999999999,0.0,0.9999999999999999,-0.0004882812499999991,0.0,0.0004882812499999991,0.9999999999999999,0.0004882812499999991,"{""00010111000"": 1, ""00101001011"": 1, ""01000101011"": 1, ""01001110111"": 1, ""10000110111"": 1, ""10001011111"": 1, ""10011001011"": 1, ""11010001100"": 1, ""11010010100"": 1, ""11110101111"": 1}"
1064,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,64,YXIYYXYIXIX,XIXIYXYYIXY,-0.00048828124999999913,10,0.9999999999999999,-0.2,-1.2,-0.0004882812499999991,9.765624999999983e-05,0.0005859374999999989,1.2,0.0005859374999999989,"{""00010000111"": 1, ""00100010000"": 1, ""00101010000"": 1, ""00101010110"": 1, ""00101100000"": 1, ""00101100111"": 1, ""00111010000"": 1, ""01100000000"": 1, ""01101001011"": 1, ""10001101100"": 1}"
1065,019e10f6-e569-7a22-aca4-985ddff0d6c0,11,65,YXIYYXYIXZI,IZXIYXYYIXY,-0.00048828124999999913,10,0.9999999999999999,0.2,-0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00011001100"": 1, ""00100101101"": 1, ""00111010000"": 1, ""01000010001"": 1, ""01001000000"": 1, ""01111010000"": 1, ""10001011010"": 1, ""11011011011"": 1, ""11100111100"": 1, ""11101010100"": 1}"
